timestamp;text;scene_id;danmu_id
336.019;哈哈哈哈哈哈可爱;13;738
336.139;盲人的听力一般会比正常人他定力好;13;739
336.893;笑死了哈哈哈哈哈不吃这个;13;740
337.128;哈哈哈哈哈哈;13;741
337.244;哈哈哈哈哈哈;13;742
337.306;哈哈哈哈哈当机立断;13;743
339.02;都好可爱;13;744
340.565;好真实因为看不到所以所有人说的话都会回应;13;745
349.659;没人帮一下up主吗？;14;746
349.896;[前方高能];14;747
352.023;没人感觉心寒吗？路人都唯恐避之不及…;14;748
353.718;盲猜校友要吃干锅煎肉饭;14;749
353.807;加油;14;750
354.86;太痛了;14;751
356.39;那个桶让他往外有了一点，导致这里棒子没探到门;14;752
356.686;因为他看得见而你你看不见，心疼;14;753
358.421;大学生是这样的;14;754
359.223;触发自动回复了;14;755
359.886;想哭;14;756
360.339;小心！！！;14;757
361.859;宝宝小心！！！;14;758
362.812;这样撞一下真的巨痛，我之前边玩手机边走路，没注意到toudin;14;759
363.259;对不起，真的哭了;14;760
363.602;红豆泥私密马赛;14;761
364.108;哎呀，这个情况都能遇到;14;762
364.395;好心疼啊真的，抱抱UP;14;763
364.606;帮助视力障碍，要问人家要人家同意;14;764
364.611;空鼓了;14;765
365.079;哈哈哈哈哈哈;14;766
365.095;天呐，撞过门边的都知道痛，而且还是铁的;14;767
365.142;啊啊，好心疼，很痛吧;14;768
365.236;卧槽;14;769
365.353;哇 看着都痛;14;770
365.479;啊啊啊;14;771
365.78;啊啊啊！好心疼;14;772
365.828;啊疼的我叫出来;14;773
365.88;好疼啊看着，心酸;14;774
366.152;啊啊啊啊啊啊宝宝我在屏幕前无能狂吼想让你小心点可惜你听不见。。;14;775
366.339;啊;14;776
366.354;天哪！会好痛的;14;777
366.478;啊 看着好疼啊;14;778
366.568;啊呀;14;779
366.712;抱抱，不疼不疼;14;780
366.73;好吓人！;14;781
366.736;啊抱抱;14;782
367.34;啊！;14;783
367.592;心疼;14;784
367.853;这一下，心疼死我了;14;785
367.959;旁边的！;14;786
367.987;好心疼;14;787
368.204;确实会刚好什么都没打到的时候;14;788
368.239;天啊啊啊啊啊啊啊啊啊啊没事吧dT-Tb;14;789
368.416;哦哦，天呀;14;790
368.514;哈哈哈哈没事吧;14;791
368.547;好心疼呜呜~(>_<)~;14;792
368.551;心疼宝宝;14;793
368.667;小心啊;14;794
368.847;没事吧？撞到哪了？;14;795
368.907;电子木鱼;14;796
368.93;好疼啊！！;14;797
368.931;撞得这一下真结实啊;14;798
369.489;心疼;14;799
369.552;小心!;14;800
369.661;啊呀;14;801
369.673;加油加油兄弟慢慢来;14;802
369.681;诶呦;14;803
369.859;吹吹吹吹;14;804
369.981;抱抱(*꒦ິ⌓꒦ີ);14;805
370.153;哈哈哈哈哈哈哈;14;806
370.184;没蚌住;14;807
370.241;呜呜up好可怜;14;808
370.299;太疼了;14;809
370.621;对不起我的功德-1了5555;14;810
370.671;天，摸摸;14;811
370.725;我看着我也疼。;14;812
370.876;没事吧没事吧;14;813
370.887;好可怜;14;814
370.898;挺疼的;14;815
371.049;我的天哪;14;816
371.445;啊啊啊，心疼;14;817
371.478;好痛;14;818
371.539;巨痛;14;819
371.568;我靠这一下真的好心疼，我也要掉眼泪了;14;820
371.819;疼吗？我的心揪了一下;14;821
371.82;哎我的宝啊！心疼死了;14;822
371.85;疼不疼呀？心疼;14;823
372.115;心疼;14;824
372.243;哎呀，好难啊;14;825
372.339;呜呜;14;826
372.416;摸摸头，吹吹;14;827
372.504;哎 好痛啊 看着好痛啊 ;14;828
372.518;我觉得这里盲道修的很好，但是这里的人很冷漠，没有人情味，我最近看了一位盲人up主，牵着一只导航犬阿尔法，在广州、上海、北京都遇到了非常多的热心人，在这里我一个都没有。;14;829
372.703;天呐好心疼。我感觉自己头一痛;14;830
373.117;心疼呜呜;14;831
373.209;哈哈哈哈 笑死;14;832
373.5;就因为那个箱子;14;833
373.57;做点防撞条吧，校领导！;14;834
